date,CPI,CORE_CPI,PPI,UNRATE,PAYROLLS,SP500,VIX,OIL,GS10,GS3M,DXY,YIELD_SPREAD_10_3M,HY_SPREAD,NFCI,CPI_YOY_BLS,CORE_CPI_YOY_BLS,HAS_BLS_DATA
2010-05-31,218.178,221.193,184.8,9.6,130642.0,1089.4100341796875,32.06999969482422,73.97000122070312,3.3010001182556152,0.1500000059604644,86.4800033569336,3.1510001122951508,,-0.165,2.0209860840939786,0.9423715819064872,1
2010-06-30,217.965,221.265,183.5,9.4,130510.0,1030.7099609375,34.540000915527344,75.62999725341797,2.950999975204468,0.1700000017881393,86.0199966430664,2.7809999734163284,,-0.044,1.053348972845658,0.9038548359882048,1
2010-07-31,218.011,221.258,184.1,9.4,130415.0,1101.5999755859375,23.5,78.94999694824219,2.907000064849853,0.1400000005960464,81.54000091552734,2.767000064253807,,-0.18,1.2351927783014638,0.8698427171187628,1
2010-08-31,218.312,221.551,184.9,9.5,130415.0,1049.3299560546875,26.049999237060547,71.91999816894531,2.476999998092652,0.135000005364418,83.19999694824219,2.3419999927282333,,-0.263,1.1481045618392027,0.8902712253410661,1
2010-09-30,218.439,221.907,184.9,9.5,130341.0,1141.199951171875,23.700000762939453,79.97000122070312,2.5169999599456787,0.1550000011920929,78.72000122070312,2.361999958753586,,-0.3,1.143682658159273,0.804044753948685,1
2010-10-31,218.711,222.079,186.6,9.4,130620.0,1183.260009765625,21.200000762939453,81.43000030517578,2.611999988555908,0.1099999994039535,77.2699966430664,2.5019999891519547,,-0.395,1.1721876055269531,0.6106980895298042,1
2010-11-30,218.803,222.077,187.7,9.8,130749.0,1180.550048828125,23.540000915527344,84.11000061035156,2.796999931335449,0.1599999964237213,81.19999694824219,2.636999934911728,,-0.443,1.1431609115702734,0.7682045883548705,1
2010-12-31,219.179,221.795,189.7,9.3,130830.0,1257.6400146484375,17.75,91.37999725341795,3.305000066757202,0.1150000020861625,79.02999877929688,3.19000006467104,,-0.483,1.4957235273143077,0.8044540393137067,1
2011-01-31,220.223,222.177,192.7,9.1,130837.0,1286.1199951171875,19.530000686645508,92.19000244140624,3.378000020980835,0.1449999958276748,77.73999786376953,3.23300002515316,,-0.569,1.631846857448771,0.9500831493143512,1
2011-02-28,221.309,223.011,195.8,9.0,131057.0,1327.219970703125,18.350000381469727,96.97000122070312,3.4140000343322754,0.135000005364418,76.88999938964844,3.2790000289678574,,-0.587,2.1075846286581656,1.092011858460018,1
2011-03-31,223.467,223.69,199.2,9.0,131283.0,1325.8299560546875,17.739999771118164,106.72000122070312,3.4539999961853027,0.0900000035762786,75.86000061035156,3.363999992609024,,-0.548,2.6816032642408505,1.1901799971953286,1
2011-04-30,224.906,224.118,203.1,9.1,131597.0,1363.6099853515625,14.75,113.93000030517578,3.2960000038146973,0.0399999991059303,72.93000030517578,3.256000004708767,,-0.581,3.1636308592764677,1.3347440384145814,1
2011-05-31,225.964,224.534,204.1,9.0,131703.0,1345.199951171875,15.449999809265137,102.6999969482422,3.049999952316284,0.0399999991059303,74.63999938964844,3.009999953210354,,-0.578,3.568645784634561,1.5104456289303902,1
2011-06-30,225.722,224.891,203.9,9.1,131931.0,1320.6400146484375,16.520000457763672,95.41999816894533,3.157999992370605,0.0149999996647238,74.30000305175781,3.1429999927058816,,-0.531,3.558828252242341,1.6387589541952077,1
2011-07-31,225.922,225.164,204.6,9.0,131992.0,1292.280029296875,25.25,95.6999969482422,2.805000066757202,0.0900000035762786,73.9000015258789,2.7150000631809235,,-0.463,3.628715982221076,1.7653598965913009,1
2011-08-31,226.545,225.874,203.2,9.0,132125.0,1218.8900146484375,31.6200008392334,88.80999755859375,2.2179999351501465,0.0149999996647238,74.12999725341797,2.2029999354854226,,-0.23,3.771208179119778,1.9512437316915765,1
2011-09-30,226.889,226.289,203.7,9.0,132344.0,1131.4200439453125,42.959999084472656,79.19999694824219,1.924000024795532,0.0099999997764825,78.55000305175781,1.9140000250190496,,-0.055,3.868356841040299,1.9747011135295311,1
2011-10-31,226.421,226.743,201.1,8.8,132553.0,1253.300048828125,29.959999084472656,93.19000244140624,2.174999952316284,0.0049999998882412,76.16999816894531,2.169999952428043,,-0.078,3.5251999213574026,2.100153548962292,1
2011-11-30,226.23,226.859,201.4,8.6,132690.0,1246.9599609375,27.799999237060547,100.36000061035156,2.068000078201294,0.0149999996647238,78.38999938964844,2.05300007853657,,-0.09,3.3943775908008567,2.1533071862462227,1
2011-12-31,225.672,226.74,199.8,8.5,132888.0,1257.5999755859375,23.399999618530277,98.83000183105467,1.871000051498413,0.0049999998882412,80.16999816894531,1.866000051610172,,-0.1,2.9624188448710957,2.2295362835050403,1
2012-01-31,226.665,227.237,200.7,8.3,133246.0,1312.4100341796875,19.440000534057617,98.4800033569336,1.7990000247955322,0.0549999997019767,79.27999877929688,1.7440000250935557,,-0.258,2.9252167121508466,2.277463463814877,1
2012-02-29,227.663,227.865,201.6,8.3,133509.0,1365.6800537109375,18.43000030517578,107.06999969482422,1.9769999980926516,0.0750000029802322,78.7300033569336,1.9019999951124191,,-0.384,2.871098780438208,2.1765742497007023,1
2012-03-31,229.392,228.735,204.2,8.2,133748.0,1408.469970703125,15.5,103.0199966430664,2.2160000801086426,0.0649999976158142,78.93000030517578,2.1510000824928284,,-0.43,2.651398193021781,2.2553533908534096,1
2012-04-30,230.085,229.303,203.7,8.2,133825.0,1397.9100341796875,17.149999618530273,104.87000274658205,1.9149999618530276,0.0900000035762786,78.79000091552734,1.8249999582767489,,-0.405,2.302739811298937,2.313513417039248,1
2012-05-31,229.815,229.602,201.9,8.2,133932.0,1310.3299560546875,24.059999465942383,86.52999877929688,1.5809999704360962,0.0599999986588954,83.04000091552734,1.5209999717772007,,-0.306,1.704253774937592,2.257119189076051,1
2012-06-30,229.478,229.879,199.8,8.2,134013.0,1362.1600341796875,17.079999923706055,84.95999908447266,1.659000039100647,0.0799999982118606,81.6500015258789,1.5790000408887863,,-0.25,1.6639937622385137,2.21796336892095,1
2012-07-31,229.104,229.893,200.1,8.2,134157.0,1379.3199462890625,18.93000030517578,88.05999755859375,1.4919999837875366,0.1000000014901161,82.63999938964844,1.3919999822974205,,-0.333,1.4084507042253502,2.10024693112576,1
2012-08-31,230.379,230.196,202.7,8.1,134339.0,1406.5799560546875,17.469999313354492,96.47000122070312,1.562000036239624,0.0850000008940696,81.25,1.4770000353455544,,-0.426,1.692378997550148,1.9134561746814605,1
2012-09-30,231.407,230.78,204.4,7.8,134517.0,1440.6700439453125,15.729999542236328,92.19000244140624,1.6369999647140503,0.0900000035762786,79.94000244140625,1.5469999611377716,,-0.506,1.9912820806649911,1.9846302736765908,1
2012-10-31,231.317,231.276,203.5,7.8,134669.0,1412.1600341796875,18.600000381469727,86.23999786376953,1.6859999895095823,0.1049999967217445,79.91999816894531,1.580999992787838,,-0.546,2.1623435988711304,1.9991796880168389,1
2012-11-30,230.221,231.263,201.8,7.7,134825.0,1416.1800537109375,15.869999885559082,88.91000366210938,1.6059999465942385,0.0750000029802322,80.1500015258789,1.530999943614006,,-0.55,1.764133846085847,1.9412939314728428,1
2012-12-31,229.601,231.033,201.5,7.9,135074.0,1426.18994140625,18.020000457763672,91.81999969482422,1.75600004196167,0.0350000001490116,79.7699966430664,1.7210000418126583,,-0.582,1.741022368747558,1.8933580312251896,1
2013-01-31,230.28,231.612,202.5,8.0,135257.0,1498.1099853515625,14.279999732971191,97.48999786376952,1.9850000143051147,0.0649999976158142,79.20999908447266,1.9200000166893003,,-0.63,1.5948646681225531,1.9253026575777763,1
2013-02-28,232.166,232.432,204.3,7.7,135546.0,1514.6800537109375,15.510000228881836,92.0500030517578,1.888000011444092,0.1000000014901161,81.9800033569336,1.7880000099539757,,-0.649,1.9779235097490575,2.004256906501656,1
2013-03-31,232.773,233.052,204.0,7.5,135689.0,1569.18994140625,12.699999809265137,97.2300033569336,1.8519999980926516,0.0649999976158142,82.98999786376953,1.7870000004768372,,-0.657,1.4738962125967705,1.8873368745491392,1
2013-04-30,232.531,233.236,203.5,7.6,135873.0,1597.5699462890625,13.520000457763672,93.45999908447266,1.6749999523162842,0.0450000017881393,81.7300033569336,1.6299999505281448,,-0.687,1.063085381489448,1.7151977950571995,1
2013-05-31,232.945,233.462,204.1,7.5,136096.0,1630.739990234375,16.299999237060547,91.97000122070312,2.1640000343322754,0.0299999993294477,83.37999725341797,2.134000035002828,,-0.709,1.3619650588516885,1.6811700246513572,1
2013-06-30,233.504,233.64,204.3,7.5,136279.0,1606.280029296875,16.860000610351562,96.55999755859376,2.4779999256134038,0.0299999993294477,83.16999816894531,2.447999926283956,,-0.648,1.7544165453768912,1.6360781106582234,1
2013-07-31,233.596,233.792,204.4,7.3,136391.0,1685.72998046875,13.449999809265137,105.02999877929688,2.5929999351501465,0.0299999993294477,81.44999694824219,2.5629999358206987,,-0.645,1.9606816118443948,1.696006402978778,1
2013-08-31,233.877,234.258,204.2,7.2,136646.0,1632.969970703125,17.010000228881836,107.6500015258789,2.749000072479248,0.0199999995529651,82.08999633789062,2.729000072926283,,-0.67,1.518367559543199,1.7645832247302318,1
2013-09-30,234.149,234.782,203.9,7.2,136821.0,1681.550048828125,16.600000381469727,102.33000183105467,2.615000009536743,0.0049999998882412,80.22000122070312,2.610000009648502,,-0.669,1.184925261552161,1.7341190744432078,1
2013-10-31,233.546,235.162,202.5,7.2,137041.0,1756.5400390625,13.75,96.37999725341795,2.5420000553131104,0.032999999821186,80.19999694824219,2.5090000554919243,,-0.706,0.9636127046434018,1.6802435185665487,1
2013-11-30,233.069,235.243,201.2,6.9,137317.0,1805.81005859375,13.699999809265137,92.72000122070312,2.740999937057495,0.0549999997019767,80.68000030517578,2.6859999373555183,,-0.756,1.2370722045339066,1.720984333853659,1
2013-12-31,233.049,235.0,202.0,6.7,137372.0,1848.3599853515625,13.720000267028809,98.41999816894533,3.026000022888184,0.0630000010132789,80.04000091552734,2.9630000218749046,,-0.777,1.501735619618394,1.7170707214986702,1
2014-01-31,233.916,235.367,203.8,6.6,137561.0,1782.5899658203125,18.40999984741211,97.48999786376952,2.6679999828338623,0.0099999997764825,81.2699966430664,2.65799998305738,,-0.77,1.5789473684210575,1.621245876724875,1
2014-02-28,234.781,236.075,205.7,6.7,137712.0,1859.449951171875,14.0,102.58999633789062,2.657999992370605,0.0430000014603138,79.77999877929688,2.614999990910292,,-0.77,1.1263492501055294,1.5673401252839447,1
2014-03-31,236.293,236.913,207.0,6.7,137985.0,1872.3399658203125,13.880000114440918,101.58000183105467,2.7230000495910645,0.0280000008642673,80.0999984741211,2.695000048726797,,-0.779,1.51220287576308,1.6567118068070652,1
2014-04-30,237.072,237.509,208.3,6.2,138298.0,1883.949951171875,13.40999984741211,99.73999786376952,2.6480000019073486,0.0199999995529651,79.48999786376953,2.6280000023543835,,-0.771,1.9528578985167575,1.8320499408324584,1
2014-05-31,237.9,238.029,208.0,6.3,138513.0,1923.5699462890625,11.399999618530272,102.70999908447266,2.4570000171661377,0.0299999993294477,80.37000274658203,2.42700001783669,,-0.779,2.1271115499366777,1.9562070058510628,1
2014-06-30,238.343,238.157,208.3,6.1,138849.0,1960.22998046875,11.56999969482422,105.37000274658205,2.5160000324249268,0.0199999995529651,79.77999877929688,2.4960000328719616,,-0.79,2.0723413731670526,1.933316212977232,1
2014-07-31,238.25,238.138,208.0,6.2,139072.0,1930.6700439453125,16.950000762939453,98.16999816894533,2.555999994277954,0.0179999992251396,81.45999908447266,2.5379999950528145,,-0.756,1.9923286357643064,1.8589173282233864,1
2014-08-31,237.852,238.296,207.0,6.1,139269.0,2003.3699951171875,12.09000015258789,95.95999908447266,2.3429999351501465,0.0179999992251396,82.75,2.324999935925007,,-0.726,1.6996113341628316,1.723740491253234,1
2014-09-30,238.031,238.841,206.4,5.9,139563.0,1972.2900390625,16.309999465942383,91.16000366210938,2.507999897003174,0.0130000002682209,85.94000244140625,2.494999896734953,,-0.697,1.657918675715031,1.7288378155054571,1
2014-10-31,237.433,239.413,203.4,5.7,139798.0,2018.050048828125,14.029999732971191,80.54000091552734,2.3350000381469727,0.003000000026077,86.87999725341797,2.332000038120896,,-0.645,1.664340215632043,1.807690017945074,1
2014-11-30,236.151,239.248,200.9,5.8,140089.0,2067.56005859375,13.329999923706056,66.1500015258789,2.194000005722046,0.0049999998882412,88.36000061035156,2.1890000058338046,,-0.653,1.3223551823708934,1.7024948670098627,1
2014-12-31,234.812,238.775,197.0,5.6,140364.0,2058.89990234375,19.200000762939453,53.27000045776367,2.1700000762939453,0.0370000004768371,90.2699966430664,2.133000075817108,,-0.605,0.7564932696557447,1.6063829787233974,1
2015-01-31,233.707,239.248,192.0,5.7,140568.0,1994.989990234375,20.96999931335449,48.2400016784668,1.6749999523162842,0.0049999998882412,94.8000030517578,1.6699999524280429,,-0.523,-0.0893483130696481,1.6489142488114394,1
2015-02-28,234.722,240.083,191.1,5.5,140827.0,2104.5,13.34000015258789,49.7599983215332,2.002000093460083,0.0080000003799796,95.25,1.9940000930801036,,-0.515,-0.0251298018153045,1.697765540612095,1
2015-03-31,236.119,241.067,191.5,5.4,140923.0,2067.889892578125,15.289999961853027,47.59999847412109,1.934000015258789,0.025000000372529,98.36000061035156,1.90900001488626,,-0.535,-0.0736373908664322,1.7533862641560427,1
2015-04-30,236.599,241.802,190.9,5.4,141196.0,2085.510009765625,14.550000190734863,59.630001068115234,2.0460000038146973,0.0049999998882412,94.5999984741211,2.041000003926456,,-0.543,-0.1995174461766891,1.8075104522355057,1
2015-05-31,237.805,242.119,193.4,5.6,141538.0,2107.389892578125,13.84000015258789,60.29999923706055,2.095000028610229,0.003000000026077,96.91000366210938,2.0920000285841525,,-0.546,-0.0399327448507791,1.7182780249465512,1
2015-06-30,238.638,242.354,194.8,5.3,141709.0,2063.110107421875,18.229999542236328,59.470001220703125,2.3350000381469727,0.0099999997764825,95.48999786376952,2.32500003837049,,-0.543,0.1237712036854521,1.7622828638251151,1
2015-07-31,238.654,242.436,193.9,5.2,141991.0,2103.840087890625,12.119999885559082,47.119998931884766,2.2049999237060547,0.0579999983310699,97.37000274658205,2.1469999253749847,,-0.52,0.1695697796432194,1.8048358514810792,1
2015-08-31,238.316,242.651,191.9,5.1,142125.0,1972.1800537109373,28.43000030517578,49.20000076293945,2.200000047683716,0.003000000026077,95.9499969482422,2.197000047657639,,-0.449,0.1950792930057288,1.827559002249313,1
2015-09-30,237.945,243.359,189.1,5.0,142275.0,1920.030029296875,24.5,45.09000015258789,2.059999942779541,0.0049999998882412,96.3499984741211,2.0549999428913,,-0.401,-0.0361297478059685,1.8916350207878847,1
2015-10-31,237.838,243.985,187.5,5.0,142579.0,2079.360107421875,15.06999969482422,46.59000015258789,2.151000022888184,0.0680000036954879,96.9499969482422,2.083000019192696,,-0.442,0.1705744357355598,1.9096707363426504,1
2015-11-30,237.336,244.075,185.7,5.1,142808.0,2080.409912109375,16.1299991607666,41.650001525878906,2.2179999351501465,0.1700000017881393,100.16999816894533,2.047999933362007,,-0.459,0.5017975786678841,2.0175717247375102,1
2015-12-31,236.525,243.779,183.5,5.0,143077.0,2043.93994140625,18.209999084472656,37.040000915527344,2.2690000534057617,0.1480000019073486,98.62999725341795,2.121000051498413,,-0.393,0.7295197860415881,2.0956967856768927,1
2016-01-31,236.916,244.528,182.6,4.8,143210.0,1940.239990234375,20.200000762939453,33.619998931884766,1.930999994277954,0.3000000119209289,99.61000061035156,1.6309999823570251,,-0.318,1.3730868138309926,2.2069150003343863,1
2016-02-29,237.111,245.68,181.3,4.9,143406.0,1932.22998046875,20.549999237060547,33.75,1.7400000095367432,0.3079999983310699,98.20999908447266,1.4320000112056732,,-0.302,1.0177997801654737,2.3312771000029158,1
2016-03-31,238.132,246.358,182.1,5.0,143662.0,2059.739990234375,13.949999809265137,38.34000015258789,1.7860000133514404,0.1930000036954879,94.58999633789062,1.5930000096559525,,-0.352,0.8525362211427412,2.19482550494261,1
2016-04-30,239.261,246.992,183.2,5.1,143854.0,2065.300048828125,15.699999809265137,45.91999816894531,1.819000005722046,0.1930000036954879,93.08000183105467,1.626000002026558,,-0.382,1.125110418894426,2.1463842317267945,1
2016-05-31,240.229,247.544,185.3,4.8,143900.0,2096.949951171875,14.1899995803833,49.09999847412109,1.8339999914169312,0.2829999923706054,95.88999938964844,1.5509999990463257,,-0.379,1.019322554193569,2.240633737955311,1
2016-06-30,241.018,247.794,187.6,4.9,144147.0,2098.860107421875,15.630000114440918,48.33000183105469,1.4880000352859497,0.2479999959468841,96.13999938964844,1.2400000393390656,,-0.357,0.9973264945230876,2.2446503874497648,1
2016-07-31,240.628,247.744,187.7,4.8,144520.0,2173.60009765625,11.869999885559082,41.59999847412109,1.4579999446868896,0.2399999946355819,95.52999877929688,1.2179999500513077,,-0.35,0.8271388704987004,2.1894438119751225,1
2016-08-31,240.849,248.278,186.6,4.9,144661.0,2170.949951171875,13.420000076293944,44.70000076293945,1.5679999589920044,0.3199999928474426,96.0199966430664,1.2479999661445618,,-0.358,1.0628745027610351,2.3189683949375706,1
2016-09-30,241.428,248.731,186.9,5.0,144967.0,2168.27001953125,13.289999961853027,48.2400016784668,1.6080000400543213,0.2599999904632568,95.45999908447266,1.3480000495910645,,-0.339,1.4637836474815646,2.2074383934845176,1
2016-10-31,241.729,249.218,186.7,4.9,145065.0,2126.14990234375,17.059999465942383,46.86000061035156,1.8339999914169312,0.2949999868869781,98.4499969482422,1.539000004529953,,-0.361,1.6359875209176034,2.144803983851462,1
2016-11-30,241.353,249.227,186.3,4.7,145183.0,2198.81005859375,13.329999923706056,49.43999862670898,2.368000030517578,0.4679999947547912,101.5,1.9000000357627869,,-0.41,1.6925371625037933,2.1108265901874423,1
2016-12-31,241.432,249.134,188.2,4.7,145408.0,2238.830078125,14.039999961853027,53.720001220703125,2.446000099182129,0.4799999892711639,102.38999938964844,1.966000109910965,,-0.453,2.074622132966919,2.196661730501792,1
2017-01-31,242.839,250.083,190.7,4.7,145628.0,2278.8701171875,11.989999771118164,52.810001373291016,2.450999975204468,0.5,99.51000213623048,1.950999975204468,,-0.48,2.5000422090529995,2.271723483609245,1
2017-02-28,243.603,251.143,191.6,4.6,145846.0,2363.639892578125,12.920000076293944,54.0099983215332,2.3580000400543213,0.5230000019073486,101.12000274658205,1.8350000381469729,,-0.489,2.737958171489318,2.223624226636267,1
2017-03-31,243.801,251.29,191.5,4.4,145970.0,2362.719970703125,12.369999885559082,50.59999847412109,2.3959999084472656,0.7379999756813049,100.3499984741211,1.6579999327659607,,-0.481,2.3806124334402767,2.001964620592789,1
2017-04-30,244.524,251.642,193.0,4.4,146175.0,2384.199951171875,10.81999969482422,49.33000183105469,2.282000064849853,0.7799999713897705,99.0500030517578,1.502000093460083,,-0.494,2.199689878417299,1.8826520697026616,1
2017-05-31,244.733,251.835,192.8,4.4,146380.0,2411.800048828125,10.40999984741211,48.31999969482422,2.196000099182129,0.949999988079071,96.91999816894533,1.246000111103058,,-0.531,1.8748777208413612,1.7334292085447345,1
2017-06-30,244.955,252.014,193.6,4.3,146583.0,2423.409912109375,11.18000030517578,46.040000915527344,2.302000045776367,0.9929999709129332,95.66000366210938,1.3090000748634338,,-0.561,1.633487955256463,1.7030275147905003,1
2017-07-31,244.786,251.936,193.5,4.3,146772.0,2470.300048828125,10.260000228881836,50.16999816894531,2.2920000553131104,1.0529999732971191,92.86000061035156,1.2390000820159912,,-0.575,1.727978456372492,1.692069232756399,1
2017-08-31,245.519,252.46,193.8,4.4,146919.0,2471.64990234375,10.59000015258789,47.22999954223633,2.121000051498413,0.977999985218048,92.66999816894533,1.143000066280365,,-0.566,1.9389742120581757,1.684402162092491,1
2017-09-30,246.819,252.941,194.8,4.3,147008.0,2519.360107421875,9.510000228881836,51.66999816894531,2.325999975204468,1.027999997138977,93.08000183105467,1.2979999780654907,,-0.561,2.2329638650032235,1.6925915949358885,1
2017-10-31,246.663,253.638,194.9,4.2,147149.0,2575.260009765625,10.18000030517578,54.380001068115234,2.375999927520752,1.1230000257492063,94.5500030517578,1.2529999017715454,,-0.586,2.041128701976169,1.7735476570713171,1
2017-11-30,246.669,253.492,195.9,4.2,147372.0,2647.580078125,11.279999732971191,57.400001525878906,2.4170000553131104,1.2380000352859497,93.01000213623048,1.1790000200271606,,-0.602,2.202582938683184,1.711291312738994,1
2017-12-31,246.524,253.558,196.3,4.1,147523.0,2673.610107421875,11.039999961853027,60.41999816894531,2.4049999713897705,1.3550000190734863,92.12000274658205,1.0499999523162842,,-0.61,2.1090824745684245,1.7757512021643107,1
2018-01-31,247.867,254.638,197.9,4.0,147660.0,2823.81005859375,13.539999961853027,64.7300033569336,2.720000028610229,1.4299999475479126,89.12999725341797,1.290000081062317,,-0.616,2.070507620275164,1.8213952967614853,1
2018-02-28,248.991,255.783,199.3,4.1,148054.0,2713.830078125,19.850000381469727,61.63999938964844,2.868000030517578,1.618000030517578,90.61000061035156,1.25,,-0.568,2.2117954212386604,1.847552987740042,1
2018-03-31,249.554,256.61,199.3,4.0,148280.0,2640.8701171875,19.96999931335449,64.94000244140625,2.740999937057495,1.6699999570846558,90.1500015258789,1.0709999799728394,,-0.51,2.3597114039729084,2.117075888415787,1
2018-04-30,250.546,257.025,200.3,4.0,148420.0,2648.050048828125,15.93000030517578,68.56999969482422,2.936000108718872,1.7630000114440918,91.83999633789062,1.1730000972747805,,-0.519,2.462743943334811,2.139150062390205,1
2018-05-31,251.588,257.469,203.2,3.8,148742.0,2705.27001953125,15.43000030517578,67.04000091552734,2.822000026702881,1.870000004768372,93.98999786376952,0.9520000219345092,,-0.56,2.8010117148075557,2.2371791053666046,1
2018-06-30,251.989,257.697,204.2,4.0,148960.0,2718.3701171875,16.09000015258789,74.1500015258789,2.8489999771118164,1.8799999952316284,94.62999725341795,0.968999981880188,,-0.548,2.87154783531669,2.255033450522581,1
2018-07-31,252.006,257.867,204.3,3.8,149020.0,2816.2900390625,12.829999923706056,68.76000213623047,2.96399998664856,1.9850000143051147,94.48999786376952,0.9789999723434448,,-0.55,2.9495150866471143,2.3541693128413588,1
2018-08-31,252.146,258.012,203.4,3.8,149277.0,2901.52001953125,12.859999656677246,69.80000305175781,2.8529999256134038,2.055000066757202,95.13999938964844,0.7979998588562012,,-0.586,2.699180104187437,2.199160263011968,1
2018-09-30,252.439,258.429,203.6,3.7,149358.0,2913.97998046875,12.119999885559082,73.25,3.055999994277954,2.150000095367432,95.19000244140624,0.9059998989105223,,-0.597,2.2769721941990007,2.169675932332038,1
2018-10-31,252.885,259.063,204.6,3.8,149527.0,2711.739990234375,21.229999542236328,65.30999755859375,3.1589999198913574,2.2780001163482666,97.12999725341795,0.8809998035430908,,-0.57,2.5224699286070296,2.1388750896947477,1
2018-11-30,252.038,259.105,202.3,3.8,149617.0,2760.169921875,18.06999969482422,50.93000030517578,3.013000011444092,2.308000087738037,97.2699966430664,0.7049999237060547,,-0.5,2.176601032152403,2.2142710618086703,1
2018-12-31,251.233,259.083,201.0,3.9,149809.0,2506.85009765625,25.420000076293945,45.40999984741211,2.686000108718872,2.299999952316284,96.16999816894533,0.3860001564025879,,-0.43,1.9101588486313716,2.1789886337642894,1
2019-01-31,251.712,260.122,199.1,4.0,150060.0,2704.10009765625,16.56999969482422,53.790000915527344,2.634999990463257,2.3399999141693115,95.58000183105467,0.2950000762939453,,-0.471,1.5512351381991252,2.1536455674329824,1
2019-02-28,252.776,261.114,199.2,3.8,150067.0,2784.489990234375,14.779999732971191,57.220001220703125,2.7109999656677246,2.382999897003174,96.16000366210938,0.3280000686645508,,-0.557,1.520135265933309,2.0841885504509605,1
2019-03-31,254.202,261.836,200.8,3.8,150295.0,2834.39990234375,13.710000038146973,60.13999938964844,2.4140000343322754,2.328000068664551,97.27999877929688,0.0859999656677246,,-0.599,1.8625227405691724,2.036553524804185,1
2019-04-30,255.548,262.332,202.1,3.7,150591.0,2945.830078125,13.119999885559082,63.90999984741211,2.509000062942505,2.368000030517578,97.4800033569336,0.1410000324249267,,-0.613,1.9964397755302563,2.064779690691565,1
2019-05-31,256.092,262.59,201.7,3.6,150618.0,2752.06005859375,18.709999084472656,53.5,2.1419999599456787,2.2929999828338623,97.75,-0.1510000228881836,,-0.596,1.7902284687663972,1.9889773137736988,1
2019-06-30,256.143,263.177,200.3,3.6,150838.0,2941.760009765625,15.079999923706056,58.470001220703125,2.0,2.0350000858306885,96.12999725341795,-0.0350000858306884,,-0.574,1.6484846560762545,2.126528442317932,1
2019-07-31,256.571,263.566,200.7,3.7,150937.0,2980.3798828125,16.1200008392334,58.58000183105469,2.0209999084472656,2.0299999713897705,98.5199966430664,-0.0090000629425048,,-0.58,1.8114648063935144,2.21005402009562,1
2019-08-31,256.558,264.169,199.2,3.6,151169.0,2926.4599609375,18.979999542236328,55.09999847412109,1.50600004196167,1.932999968528748,98.91999816894533,-0.4269999265670776,,-0.548,1.7497798894291483,2.386323116754263,1
2019-09-30,256.759,264.522,198.4,3.5,151365.0,2976.739990234375,16.239999771118164,54.06999969482422,1.6749999523162842,1.7699999809265137,99.37999725341795,-0.0950000286102294,,-0.514,1.7113045131695204,2.357707532823339,1
2019-10-31,257.346,265.059,198.6,3.6,151460.0,3037.56005859375,13.220000267028809,54.18000030517578,1.690999984741211,1.4980000257492063,97.3499984741211,0.1929999589920044,,-0.531,1.7640429444213843,2.314494929804733,1
2019-11-30,257.208,265.108,199.0,3.6,151667.0,3140.97998046875,12.619999885559082,55.16999816894531,1.7760000228881836,1.5399999618530271,98.2699966430664,0.2360000610351562,,-0.571,2.05127798189162,2.316821365855537,1
2019-12-31,256.974,264.935,199.0,3.6,151794.0,3230.780029296875,13.779999732971191,61.060001373291016,1.919000029563904,1.5049999952316284,96.38999938964844,0.4140000343322754,,-0.554,2.2851297401217163,2.258735617543395,1
2020-01-31,257.971,266.004,199.3,3.6,152031.0,3225.52001953125,18.84000015258789,51.560001373291016,1.5199999809265137,1.5099999904632568,97.38999938964844,0.0099999904632568,,-0.601,2.4865719552504606,2.261246645804671,1
2020-02-29,258.678,267.268,196.7,3.5,152293.0,2954.219970703125,40.11000061035156,44.7599983215332,1.1269999742507937,1.2300000190734863,98.12999725341795,-0.1030000448226928,,-0.466,2.334873563945949,2.356824988319284,1
2020-03-31,258.115,267.312,193.1,4.4,150895.0,2584.590087890625,53.540000915527344,20.479999542236328,0.6980000138282776,0.0299999993294477,99.0500030517578,0.6680000144988298,,0.086,1.5393269919198094,2.0913854473792792,1
2020-04-30,256.389,266.089,185.5,14.8,130426.0,2912.429931640625,34.150001525878906,18.84000015258789,0.621999979019165,0.0900000035762786,99.0199966430664,0.5319999754428864,,0.25,0.3290966863368272,1.4321546742296132,1
2020-05-31,256.394,265.799,188.6,13.2,133040.0,3044.31005859375,27.51000022888184,35.4900016784668,0.6480000019073486,0.1280000060796737,98.33999633789062,0.5199999958276749,,-0.115,0.117926370210708,1.2220571994363771,1
2020-06-30,257.797,266.302,191.2,11.0,137671.0,3100.2900390625,30.43000030517578,39.27000045776367,0.652999997138977,0.135000005364418,97.38999938964844,0.517999991774559,,-0.354,0.6457330475554857,1.1874137937585738,1
2020-07-31,259.101,267.703,193.0,10.2,139255.0,3271.1201171875,24.459999084472656,40.27000045776367,0.5360000133514404,0.0829999968409538,93.48999786376952,0.4530000165104866,,-0.44,0.9860818253037084,1.5696258242717145,1
2020-08-31,259.918,268.756,194.3,8.4,140821.0,3500.31005859375,26.40999984741211,42.61000061035156,0.6930000185966492,0.0949999988079071,92.13999938964844,0.5980000197887421,,-0.502,1.3096453823307153,1.7363884483039271,1
2020-09-30,260.28,269.054,195.5,7.8,141770.0,3363.0,26.3700008392334,40.220001220703125,0.6769999861717224,0.0850000008940696,93.88999938964844,0.5919999852776527,,-0.5,1.3713248610564666,1.7132790467333514,1
